rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,concentrated_selection_source,portfolio_defensive_rotation_action,market_circuit_state,market_circuit_multiplier,market_circuit_source_rebalance_date,market_circuit_target_book
2025-09-30,GTLS,0.1217470990127404,Chart Industries,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2025-09-30,True
2025-09-30,MELI,0.1212561312815089,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-09-30,True
2025-09-30,AM,0.080264168104155,ANTERO MIDSTREAM CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2025-09-30,True
2025-10-31,WEC,0.1907288320955638,WEC ENERGY GROUP INC,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-10-31,DKS,0.149872342485313,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-10-31,GOOGL,0.1485443046911148,ALPHABET INC CLASS A,Communication,future_winner,preferred_final_label,promote_monster_early,normal,1.0,2025-10-31,True
2025-10-31,SSD,0.1449762143153,SIMPSON MANUFACTURING INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-10-31,FANG,0.1363383736605554,DIAMONDBACK ENERGY INC,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-10-31,WBS,0.1202699033292895,WEBSTER FINANCIAL CORP,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-10-31,MELI,0.1092700294228631,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-10-31,True
2025-11-28,EXPE,0.2640114131865995,EXPEDIA GROUP INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,TPR,0.1986358347342144,TAPESTRY INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,DKS,0.1771561570852579,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,ACI,0.1187949325915779,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,ATO,0.1082477284012882,ATMOS ENERGY CORP,Utilities,future_winner,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,RMD,0.0700771950545516,RESMED INC,Health Care,future_winner,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-11-28,CRS,0.0630767389465101,CARPENTER TECHNOLOGY CORP,Industrials,future_winner,preferred_final_label,neutral,normal,1.0,2025-11-28,True
2025-12-31,EXPE,0.2087466874065879,EXPEDIA GROUP INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,TPR,0.1859085356792895,TAPESTRY INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,APP,0.1858772724919795,APPLOVIN CORP CLASS A,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,TTC,0.1417442840655237,TORO,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,ACI,0.1257543890527767,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,UI,0.0803310278289866,UBIQUITI INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2025-12-31,HEI,0.0716378034748558,HEICO CORP,Industrials,future_winner,preferred_final_label,neutral,normal,1.0,2025-12-31,True
2026-01-30,SYY,0.251910983139228,SYSCO CORP,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,PBA,0.1845876710335539,Pembina Pipeline,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,STE,0.1654610013294577,STERIS,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,TPR,0.1225480659664627,TAPESTRY INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,NFG,0.1194405985475542,NATIONAL FUEL GAS,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,DKS,0.0787457444881549,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-01-30,PH,0.0773059354955883,PARKER-HANNIFIN CORP,Industrials,future_winner,preferred_final_label,neutral,normal,1.0,2026-01-30,True
2026-02-27,ETR,0.1982693946103661,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,BKNG,0.1775341325711421,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,PEG,0.1595541030698997,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,PR,0.15790206648025,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,THC,0.135958944218724,TENET HEALTHCARE CORP,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,UDR,0.1219453434868774,UDR REIT INC,Real Estate,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-02-27,SCCO,0.0488360155627406,SOUTHERN COPPER CORP,Materials,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2026-02-27,True
2026-03-27,ETR,0.11896163676621965,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,BKNG,0.10652047954268525,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,PEG,0.09573246184193981,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,PR,0.09474123988814999,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,THC,0.0815753665312344,TENET HEALTHCARE CORP,Health Care,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,UDR,0.07316720609212643,UDR REIT INC,Real Estate,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-03-27,SCCO,0.02930160933764436,SOUTHERN COPPER CORP,Materials,future_winner,monster_extreme_early,promote_monster_early,caution,0.6,2026-02-27,True
2026-03-30,ETR,0.04956734865259153,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,BKNG,0.04438353314278552,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,PEG,0.039888525767474925,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,PR,0.0394755166200625,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,THC,0.033989736054681,TENET HEALTHCARE CORP,Health Care,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,UDR,0.03048633587171935,UDR REIT INC,Real Estate,early_scout,preferred_final_label,neutral,crisis,0.25,2026-02-27,True
2026-03-30,SCCO,0.01220900389068515,SOUTHERN COPPER CORP,Materials,future_winner,monster_extreme_early,promote_monster_early,crisis,0.25,2026-02-27,True
2026-04-08,ETR,0.11896163676621965,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,BKNG,0.10652047954268525,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,PEG,0.09573246184193981,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,PR,0.09474123988814999,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,THC,0.0815753665312344,TENET HEALTHCARE CORP,Health Care,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,UDR,0.07316720609212643,UDR REIT INC,Real Estate,early_scout,preferred_final_label,neutral,caution,0.6,2026-02-27,True
2026-04-08,SCCO,0.02930160933764436,SOUTHERN COPPER CORP,Materials,future_winner,monster_extreme_early,promote_monster_early,caution,0.6,2026-02-27,True
2026-04-09,ETR,0.1982693946103661,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,BKNG,0.1775341325711421,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,PEG,0.1595541030698997,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,PR,0.15790206648025,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,THC,0.135958944218724,TENET HEALTHCARE CORP,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,UDR,0.1219453434868774,UDR REIT INC,Real Estate,early_scout,preferred_final_label,neutral,normal,1.0,2026-02-27,True
2026-04-09,SCCO,0.0488360155627406,SOUTHERN COPPER CORP,Materials,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2026-02-27,True
2026-05-15,NVDA,0.2418361600254186,NVIDIA,Information Technology,future_winner,preferred_final_label,promote_monster_early,normal,1.0,2026-05-15,True
2026-05-15,ADI,0.23361415002711,ANALOG DEVICES INC,Information Technology,future_winner,preferred_final_label,promote_monster_early,normal,1.0,2026-05-15,True
2026-05-15,EXPE,0.2088810371884173,EXPEDIA GROUP INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2026-05-15,True
2026-05-15,JHG,0.2070468076679743,JANUS HENDERSON GROUP PLC,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2026-05-15,True
2026-05-15,MRVL,0.0525701222200711,Marvell Technology,Information Technology,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2026-05-15,True
2026-05-15,CIEN,0.0355041154179514,Ciena,Information Technology,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2026-05-15,True
2026-05-15,MU,0.0205476074530569,Micron Technology,Information Technology,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2026-05-15,True
