ticker,date,bull_count,bear_count,bull_delta,bear_delta,event_type,fwd_21d_pct,fwd_63d_pct,fwd_126d_pct
TFSL,2026-04-01,0,3,0,0,no_change,,,
TFX,2026-02-01,5,1,4,-5,upgrade_wave_3,17.073871802242024,,
TFX,2026-03-01,5,1,0,0,no_change,-5.841389480583315,,
TFX,2026-04-01,5,1,0,0,no_change,,,
TGT,2026-02-01,15,5,1,-1,upgrade_1,14.534938845169233,,
TGT,2026-03-01,15,5,0,0,no_change,4.385271113454614,,
TGT,2026-04-01,15,3,0,-2,no_change,,,
THC,2026-02-01,24,0,0,0,no_change,28.317836010143704,,
THC,2026-03-01,24,0,0,0,no_change,-21.467062116212034,,
THC,2026-04-01,24,0,0,0,no_change,,,
THG,2026-02-01,8,0,0,0,no_change,2.9171930630527143,,
THG,2026-03-01,8,0,0,0,no_change,-4.451087859159609,,
THG,2026-04-01,8,0,0,0,no_change,,,
THO,2026-02-01,7,1,1,0,upgrade_1,-19.218736032895322,,
THO,2026-03-01,7,1,0,0,no_change,-18.620617913242477,,
THO,2026-04-01,7,1,0,0,no_change,,,
TIGO,2026-02-01,7,1,1,1,upgrade_1,18.00753727674913,,
TIGO,2026-03-01,8,2,1,1,upgrade_1,0.32926327342570616,,
TIGO,2026-04-01,9,2,1,0,upgrade_1,,,
TJX,2026-02-01,21,1,1,0,upgrade_1,6.608370602763514,,
TJX,2026-03-01,21,1,0,0,no_change,-3.6310775702090847,,
TJX,2026-04-01,21,1,0,0,no_change,,,
TKO,2026-02-01,21,0,0,0,no_change,8.569454042847259,,
TKO,2026-03-01,20,0,-1,0,downgrade_1,-12.712735069459956,,
TKO,2026-04-01,20,0,0,0,no_change,,,
TKR,2026-02-01,7,0,0,0,no_change,14.368494473655979,,
TKR,2026-03-01,8,0,1,0,upgrade_1,-11.478132496770622,,
TKR,2026-04-01,8,1,0,1,no_change,,,
TLN,2026-02-01,20,0,0,0,no_change,-2.0008037662188616,,
TLN,2026-03-01,20,0,0,0,no_change,-15.618513626438812,,
TLN,2026-04-01,21,0,1,0,upgrade_1,,,
TMO,2026-02-01,27,0,-1,0,downgrade_1,-12.186101173502006,,
TMO,2026-03-01,29,0,2,0,upgrade_wave_2,-7.879334497514923,,
TMO,2026-04-01,31,0,2,0,upgrade_wave_2,,,
TMUS,2026-02-01,25,0,-1,0,downgrade_1,10.81081081081081,,
TMUS,2026-03-01,26,0,1,0,upgrade_1,-1.4510111013865234,,
TMUS,2026-04-01,27,0,1,0,upgrade_1,,,
TNL,2026-02-01,13,1,0,0,no_change,7.233247052056346,,
TNL,2026-03-01,13,0,0,-1,no_change,-8.738127544097685,,
TNL,2026-04-01,13,0,0,0,no_change,,,
TOL,2026-02-01,15,2,0,0,no_change,6.346459962627171,,
TOL,2026-03-01,15,2,0,0,no_change,-17.031289748155686,,
TOL,2026-04-01,16,2,1,0,upgrade_1,,,
TOST,2026-02-01,22,0,0,0,no_change,-6.4288010286081665,,
TOST,2026-03-01,24,0,2,0,upgrade_wave_2,-4.577077993409007,,
TOST,2026-04-01,23,0,-1,0,downgrade_1,,,
TPG,2026-02-01,12,0,1,0,upgrade_1,-24.69869292140553,,
TPG,2026-03-01,14,0,2,0,upgrade_wave_2,-8.498387839705213,,
TPG,2026-04-01,14,0,0,0,no_change,,,
TPL,2026-02-01,6,1,0,0,no_change,50.31576530026409,,
TPL,2026-03-01,6,1,0,0,no_change,-10.856587003375983,,
TPL,2026-04-01,6,1,0,0,no_change,,,
TPR,2026-02-01,18,1,-1,1,downgrade_1,21.676778819635967,,
TPR,2026-03-01,18,0,0,-1,no_change,-11.93156235929762,,
TPR,2026-04-01,18,0,0,0,no_change,,,
TREX,2026-02-01,15,2,3,0,upgrade_wave_3,-3.042008691453413,,
TREX,2026-03-01,14,2,-1,0,downgrade_1,-14.534041525832942,,
TREX,2026-04-01,15,2,1,0,upgrade_1,,,
TRGP,2026-02-01,26,0,0,0,no_change,21.425017414668133,,
TRGP,2026-03-01,26,1,0,1,no_change,5.212044105173863,,
TRGP,2026-04-01,26,1,0,0,no_change,,,
TRMB,2026-02-01,20,0,0,0,no_change,2.3076923076923217,,
TRMB,2026-03-01,20,0,0,0,no_change,-6.475250486017659,,
TRMB,2026-04-01,20,0,0,0,no_change,,,
TROW,2026-02-01,0,8,0,0,no_change,-11.601059803179414,,
TROW,2026-03-01,0,8,0,0,no_change,-5.917785057592728,,
TROW,2026-04-01,0,8,0,0,no_change,,,
TRU,2026-02-01,20,1,0,0,no_change,0.26575550493546096,,
TRU,2026-03-01,20,0,0,-1,no_change,-15.353278166772755,,
TRU,2026-04-01,20,0,0,0,no_change,,,
TRV,2026-02-01,11,2,-1,0,downgrade_1,9.30020034445187,,
TRV,2026-03-01,11,2,0,0,no_change,-5.449714878175216,,
TRV,2026-04-01,11,2,0,0,no_change,,,
TSCO,2026-02-01,22,0,-2,0,downgrade_wave_2,1.4150943396226356,,
TSCO,2026-03-01,22,0,0,0,no_change,-12.403549382716061,,
TSCO,2026-04-01,22,0,0,0,no_change,,,
TSLA,2026-02-01,27,10,0,-1,no_change,-8.82414442043633,,
TSLA,2026-03-01,28,10,1,0,upgrade_1,-11.733869965963583,,
TSLA,2026-04-01,29,10,1,0,upgrade_1,,,
TT,2026-02-01,18,1,2,0,upgrade_wave_2,6.003614056778739,,
TT,2026-03-01,18,1,0,0,no_change,-12.62978023879564,,
TT,2026-04-01,18,1,0,0,no_change,,,
TTC,2026-02-01,7,0,1,0,upgrade_1,8.371584699453539,,
TTC,2026-03-01,6,0,-1,0,downgrade_1,-7.535909366781313,,
TTC,2026-04-01,6,0,0,0,no_change,,,
TTD,2026-02-01,23,4,-2,-1,downgrade_wave_2,-17.573359709858217,,
TTD,2026-03-01,23,4,0,0,no_change,-7.598656591099906,,
TTD,2026-04-01,22,2,-1,-2,downgrade_1,,,
TTEK,2026-02-01,11,0,1,0,upgrade_1,-3.2129580456717877,,
TTEK,2026-03-01,11,0,0,0,no_change,-16.964285714285722,,
TTEK,2026-04-01,11,0,0,0,no_change,,,
TTWO,2026-02-01,33,0,1,0,upgrade_1,-1.475261007716755,,
TTWO,2026-03-01,33,0,0,0,no_change,-8.700586343862293,,
TTWO,2026-04-01,33,0,0,0,no_change,,,
TW,2026-02-01,14,0,-1,0,downgrade_1,21.868632967885905,,
TW,2026-03-01,14,0,0,0,no_change,-5.18031722850999,,
TW,2026-04-01,14,0,0,0,no_change,,,
TWLO,2026-02-01,25,2,-3,0,downgrade_wave_3,2.5319608168686836,,
TWLO,2026-03-01,25,2,0,0,no_change,0.016534391534395176,,
TWLO,2026-04-01,27,2,2,0,upgrade_wave_2,,,
TXN,2026-02-01,16,6,0,-1,no_change,-5.975411737415925,,
TXN,2026-03-01,16,6,0,0,no_change,-12.111640186695594,,
TXN,2026-04-01,16,6,0,0,no_change,,,
TXRH,2026-02-01,19,0,1,0,upgrade_1,0.761703547203374,,
TXRH,2026-03-01,18,0,-1,0,downgrade_1,-11.237491113906062,,
TXRH,2026-04-01,18,0,0,0,no_change,,,
TXT,2026-02-01,10,0,0,0,no_change,11.912332500567778,,
TXT,2026-03-01,10,0,0,0,no_change,-12.873796249366453,,
TXT,2026-04-01,10,0,0,0,no_change,,,
TYL,2026-02-01,20,0,1,0,upgrade_1,-0.5901461829994403,,
TYL,2026-03-01,21,0,1,0,upgrade_1,-3.8174180270095115,,
TYL,2026-04-01,22,0,1,0,upgrade_1,,,
U,2026-02-01,24,1,2,0,upgrade_wave_2,-31.20274914089347,,
U,2026-03-01,25,1,1,0,upgrade_1,12.671420735052097,,
U,2026-04-01,26,0,1,-1,upgrade_1,,,
UA,2026-02-01,6,2,0,0,no_change,14.827018121911028,,
UA,2026-03-01,8,3,2,1,upgrade_wave_2,-23.513139695712315,,
UA,2026-04-01,8,3,0,0,no_change,,,
UAA,2026-02-01,6,2,0,0,no_change,15.397082658022686,,
UAA,2026-03-01,8,3,2,1,upgrade_wave_2,-23.71967654986523,,
UAA,2026-04-01,8,3,0,0,no_change,,,
UAL,2026-02-01,26,0,0,0,no_change,0.21501172791245082,,
UAL,2026-03-01,26,0,0,0,no_change,-19.840075258701795,,
UAL,2026-04-01,26,0,0,0,no_change,,,
UBER,2026-02-01,51,1,2,1,upgrade_wave_2,-4.609618988132413,,
UBER,2026-03-01,51,1,0,0,no_change,-7.305754441792633,,
UBER,2026-04-01,51,1,0,0,no_change,,,
UDR,2026-02-01,10,3,0,1,no_change,0.8344549125168355,,
UDR,2026-03-01,11,3,1,0,upgrade_1,-10.240000000000006,,
UDR,2026-04-01,11,3,0,0,no_change,,,
UGI,2026-02-01,6,0,0,0,no_change,-7.5542258788332095,,
UGI,2026-03-01,5,0,-1,0,downgrade_1,-1.9246190858059342,,
UGI,2026-04-01,5,0,0,0,no_change,,,
UHAL,2026-02-01,6,0,0,0,no_change,-9.637488947833772,,
UHAL,2026-03-01,6,0,0,0,no_change,-8.665613896565327,,
UHAL,2026-04-01,6,0,0,0,no_change,,,
UHS,2026-02-01,12,1,-1,0,downgrade_1,1.783762297525593,,
UHS,2026-03-01,12,1,0,0,no_change,-11.644832605531297,,
UHS,2026-04-01,12,1,0,0,no_change,,,
UI,2026-02-01,1,7,0,0,no_change,38.2521489971347,,
UI,2026-03-01,1,7,0,0,no_change,-3.9166090822566058,,
UI,2026-04-01,1,7,0,0,no_change,,,
ULTA,2026-02-01,23,1,1,0,upgrade_1,3.3350840336134446,,
ULTA,2026-03-01,23,1,0,0,no_change,-25.511470669840385,,
ULTA,2026-04-01,23,1,0,0,no_change,,,
UNH,2026-02-01,23,2,1,0,upgrade_1,0.7946188965949785,,
UNH,2026-03-01,23,2,0,0,no_change,-10.734135779315979,,
UNH,2026-04-01,24,2,1,0,upgrade_1,,,
UNM,2026-02-01,12,0,0,0,no_change,-6.989601158351988,,
UNM,2026-03-01,12,0,0,0,no_change,1.756587202007509,,
UNM,2026-04-01,13,0,1,0,upgrade_1,,,
UNP,2026-02-01,19,0,-2,0,downgrade_wave_2,13.075287111867272,,
UNP,2026-03-01,19,0,0,0,no_change,-9.717714544493939,,
UNP,2026-04-01,21,0,2,0,upgrade_wave_2,,,
UPS,2026-02-01,17,4,1,1,upgrade_1,6.599510450009416,,
UPS,2026-03-01,17,4,0,0,no_change,-18.118316660917554,,
UPS,2026-04-01,17,4,0,0,no_change,,,
URI,2026-02-01,20,1,1,0,upgrade_1,6.573664424724446,,
URI,2026-03-01,20,1,0,0,no_change,-15.016666666666667,,
URI,2026-04-01,20,1,0,0,no_change,,,
USB,2026-02-01,17,1,-1,0,downgrade_1,-3.778292639458203,,
USB,2026-03-01,18,1,1,0,upgrade_1,-6.9154774972557504,,
USB,2026-04-01,18,2,0,1,no_change,,,
USFD,2026-02-01,20,0,0,0,no_change,11.217412102367842,,
USFD,2026-03-01,20,0,0,0,no_change,-5.848255874133123,,
USFD,2026-04-01,19,0,-1,0,downgrade_1,,,
UTHR,2026-02-01,15,0,0,0,no_change,6.210994909369738,,
UTHR,2026-03-01,16,0,1,0,upgrade_1,16.761262155189538,,
UTHR,2026-04-01,16,0,0,0,no_change,,,
UWMC,2026-02-01,7,0,0,0,no_change,-13.441955193482691,,
UWMC,2026-03-01,7,0,0,0,no_change,-21.315192743764165,,
UWMC,2026-04-01,8,0,1,0,upgrade_1,,,
V,2026-02-01,42,0,1,0,upgrade_1,-0.31072305254327137,,
V,2026-03-01,44,0,2,0,upgrade_wave_2,-6.4346848253888815,,
V,2026-04-01,42,0,-2,0,downgrade_wave_2,,,
VEEV,2026-02-01,28,2,1,0,upgrade_1,-8.831894860729694,,
VEEV,2026-03-01,29,1,1,-1,upgrade_1,-3.323993187187513,,
VEEV,2026-04-01,29,1,0,0,no_change,,,
VFC,2026-02-01,9,3,0,0,no_change,-4.0837161817253715,,
VFC,2026-03-01,9,4,0,1,no_change,-16.838311019567477,,
VFC,2026-04-01,9,4,0,0,no_change,,,
VICI,2026-02-01,24,0,-2,0,downgrade_wave_2,7.549857549857553,,
VICI,2026-03-01,24,0,0,0,no_change,-10.261502813637868,,
VICI,2026-04-01,23,0,-1,0,downgrade_1,,,
VIK,2026-02-01,16,1,0,0,no_change,5.918225918225906,,
VIK,2026-03-01,16,1,0,0,no_change,-12.26608561907202,,
VIK,2026-04-01,16,1,0,0,no_change,,,
VIRT,2026-02-01,8,1,0,0,no_change,0.31317754757891336,,
VIRT,2026-03-01,8,1,0,0,no_change,3.4532721564839663,,
VIRT,2026-04-01,8,1,0,0,no_change,,,
VKTX,2026-02-01,22,0,1,0,upgrade_1,9.951790633608827,,
VKTX,2026-03-01,22,0,0,0,no_change,-11.583924349881801,,
VKTX,2026-04-01,22,0,0,0,no_change,,,
VLO,2026-02-01,15,0,0,0,no_change,19.996692939425674,,
VLO,2026-03-01,15,0,0,0,no_change,22.297693510555128,,
VLO,2026-04-01,15,0,0,0,no_change,,,
VLTO,2026-02-01,15,0,0,0,no_change,-3.3744190745605196,,
VLTO,2026-03-01,15,0,0,0,no_change,-11.721235759006465,,
VLTO,2026-04-01,16,0,1,0,upgrade_1,,,
VMC,2026-02-01,20,0,0,0,no_change,-0.1796765821521329,,
VMC,2026-03-01,20,1,0,1,no_change,-13.890322580645165,,
VMC,2026-04-01,19,1,-1,0,downgrade_1,,,
VMI,2026-02-01,8,0,1,0,upgrade_1,0.1885267977376648,,
VMI,2026-03-01,8,0,0,0,no_change,-16.502511251712228,,
VMI,2026-04-01,8,0,0,0,no_change,,,
VNO,2026-02-01,7,3,0,0,no_change,-13.676286072772893,,
VNO,2026-03-01,7,3,0,0,no_change,-8.70195794053662,,
VNO,2026-04-01,7,3,0,0,no_change,,,
VNOM,2026-02-01,23,0,0,0,no_change,5.762871988663187,,
VNOM,2026-03-01,23,0,0,0,no_change,0.365277180919632,,
VNOM,2026-04-01,24,0,1,0,upgrade_1,,,
VNT,2026-02-01,10,1,0,0,no_change,7.573333333333343,,
VNT,2026-03-01,10,1,0,0,no_change,-16.39784946236559,,
VNT,2026-04-01,10,1,0,0,no_change,,,
VOYA,2026-02-01,11,1,1,0,upgrade_1,-11.805374380380895,,
VOYA,2026-03-01,11,1,0,0,no_change,0.029904306220118748,,
VOYA,2026-04-01,12,1,1,0,upgrade_1,,,
VRSK,2026-02-01,13,1,0,0,no_change,-1.246206198841171,,
VRSK,2026-03-01,14,1,1,0,upgrade_1,-9.73647444235679,,
VRSK,2026-04-01,14,1,0,0,no_change,,,
VRSN,2026-02-01,7,0,0,0,no_change,-3.6072554559226977,,
VRSN,2026-03-01,8,1,1,1,upgrade_1,9.533210493989653,,
VRSN,2026-04-01,8,1,0,0,no_change,,,
VRT,2026-02-01,27,1,1,0,upgrade_1,31.292297776345457,,
VRT,2026-03-01,27,1,0,0,no_change,-8.109380517085796,,
VRT,2026-04-01,27,1,0,0,no_change,,,
VRTX,2026-02-01,30,1,4,0,upgrade_wave_3,0.9299851032134487,,
VRTX,2026-03-01,31,1,1,0,upgrade_1,-10.802487772477498,,
VRTX,2026-04-01,33,1,2,0,upgrade_wave_2,,,
VST,2026-02-01,20,0,-2,0,downgrade_wave_2,2.115566782443956,,
VST,2026-03-01,22,0,2,0,upgrade_wave_2,-15.153257806659381,,
VST,2026-04-01,22,0,0,0,no_change,,,
VTR,2026-02-01,21,0,0,0,no_change,11.368610789236522,,
VTR,2026-03-01,21,0,0,0,no_change,-5.26926648096564,,
VTR,2026-04-01,21,0,0,0,no_change,,,
VTRS,2026-02-01,11,2,1,0,upgrade_1,13.750954927425528,,
VTRS,2026-03-01,12,1,1,-1,upgrade_1,-13.1949095780308,,
VTRS,2026-04-01,12,1,0,0,no_change,,,
VVV,2026-02-01,15,0,1,0,upgrade_1,14.608801955990213,,
VVV,2026-03-01,15,1,0,1,no_change,-12.328042328042322,,
VVV,2026-04-01,15,1,0,0,no_change,,,
VZ,2026-02-01,17,1,1,0,upgrade_1,14.263252470799625,,
VZ,2026-03-01,17,1,0,0,no_change,0.31910650179496347,,
VZ,2026-04-01,18,1,1,0,upgrade_1,,,
W,2026-02-01,25,0,1,0,upgrade_1,-27.065416948497433,,
W,2026-03-01,25,0,0,0,no_change,-8.882483951264252,,
W,2026-04-01,25,0,0,0,no_change,,,
WAB,2026-02-01,12,0,1,0,upgrade_1,13.335361084557217,,
WAB,2026-03-01,12,0,0,0,no_change,-10.07008903201363,,
WAB,2026-04-01,13,0,1,0,upgrade_1,,,
WAL,2026-02-01,16,1,-2,0,downgrade_wave_2,-10.768367919237253,,
WAL,2026-03-01,17,1,1,0,upgrade_1,-15.375996015936245,,
WAL,2026-04-01,15,0,-2,-1,downgrade_wave_2,,,
WAT,2026-02-01,14,0,3,0,upgrade_wave_3,-15.801683211048779,,
WAT,2026-03-01,16,0,2,0,upgrade_wave_2,-8.14390381363892,,
WAT,2026-04-01,16,0,0,0,no_change,,,
WBD,2026-02-01,12,1,-1,0,downgrade_1,2.3965141612200425,,
WBD,2026-03-01,7,3,-5,2,downgrade_wave_3,-3.833865814696491,,
WBD,2026-04-01,6,2,-1,-1,downgrade_1,,,
WBS,2026-02-01,19,0,0,0,no_change,4.561350159647248,,
WBS,2026-03-01,7,0,-12,0,downgrade_wave_3,-5.836683765423533,,
WBS,2026-04-01,6,1,-1,1,downgrade_1,,,
WCC,2026-02-01,13,0,0,0,no_change,-0.29368068272122017,,
WCC,2026-03-01,14,0,1,0,upgrade_1,-11.177892918825572,,
WCC,2026-04-01,13,0,-1,0,downgrade_1,,,
WDAY,2026-02-01,35,0,-1,0,downgrade_1,-18.23150942321926,,
WDAY,2026-03-01,32,0,-3,0,downgrade_wave_3,-3.7305622009569217,,
WDAY,2026-04-01,31,0,-1,0,downgrade_1,,,
WDC,2026-02-01,26,0,0,0,no_change,0.15186028853455547,,
WDC,2026-03-01,25,0,-1,0,downgrade_1,-10.021451555237759,,
WDC,2026-04-01,26,0,1,0,upgrade_1,,,
WEC,2026-02-01,11,1,0,0,no_change,4.924550465347433,,
WEC,2026-03-01,11,1,0,0,no_change,-1.3936388508891895,,
WEC,2026-04-01,11,1,0,0,no_change,,,
WELL,2026-02-01,22,0,-1,0,downgrade_1,10.426842217031208,,
WELL,2026-03-01,22,0,0,0,no_change,-5.7068366164542255,,
WELL,2026-04-01,22,0,0,0,no_change,,,
WEN,2026-02-01,4,10,0,0,no_change,-3.594351732991019,,
WEN,2026-03-01,4,10,0,0,no_change,-11.488250652741517,,
WEN,2026-04-01,3,10,-1,0,downgrade_1,,,
WEX,2026-02-01,7,0,0,0,no_change,6.354775828460046,,
WEX,2026-03-01,7,0,0,0,no_change,2.8084992291708577,,
WEX,2026-04-01,7,0,0,0,no_change,,,
WFC,2026-02-01,20,1,2,1,upgrade_wave_2,-8.796552105204992,,
WFC,2026-03-01,20,0,0,-1,no_change,-5.709023941068148,,
WFC,2026-04-01,22,0,2,0,upgrade_wave_2,,,
WFRD,2026-02-01,13,0,0,0,no_change,3.985969387755106,,
WFRD,2026-03-01,13,0,0,0,no_change,-12.175232315569872,,
WFRD,2026-04-01,14,0,1,0,upgrade_1,,,
WH,2026-02-01,21,0,1,0,upgrade_1,11.169116636900656,,
WH,2026-03-01,21,0,0,0,no_change,-2.017114914425422,,
WH,2026-04-01,21,0,0,0,no_change,,,
WHR,2026-02-01,2,8,0,0,no_change,-24.553069133641703,,
WHR,2026-03-01,2,7,0,-1,no_change,-25.661259681426284,,
WHR,2026-04-01,2,8,0,1,no_change,,,
WING,2026-02-01,28,0,1,0,upgrade_1,-6.864333345891572,,
WING,2026-03-01,27,0,-1,0,downgrade_1,-40.410774151285125,,
WING,2026-04-01,29,0,2,0,upgrade_wave_2,,,
WLK,2026-02-01,12,1,0,0,no_change,29.75289964699952,,
WLK,2026-03-01,11,1,-1,0,downgrade_1,10.077813626874166,,
WLK,2026-04-01,12,1,1,0,upgrade_1,,,
WM,2026-02-01,28,0,0,0,no_change,9.539236861051116,,
WM,2026-03-01,28,0,0,0,no_change,-4.517522006311248,,
WM,2026-04-01,28,0,0,0,no_change,,,
WMB,2026-02-01,20,0,0,0,no_change,12.815938150460893,,
WMB,2026-03-01,21,1,1,1,upgrade_1,-3.0112419700214166,,
WMB,2026-04-01,22,1,1,0,upgrade_1,,,
WMS,2026-02-01,12,0,0,0,no_change,6.689029202841379,,
WMS,2026-03-01,12,0,0,0,no_change,-23.275358935449976,,
WMS,2026-04-01,13,0,1,0,upgrade_1,,,
WMT,2026-02-01,46,0,0,0,no_change,7.361087795870391,,
WMT,2026-03-01,45,0,-1,0,downgrade_1,-3.4779210629152013,,
WMT,2026-04-01,44,0,-1,0,downgrade_1,,,
WPC,2026-02-01,6,2,0,0,no_change,5.792114695340511,,
WPC,2026-03-01,6,2,0,0,no_change,-9.028801071667791,,
WPC,2026-04-01,6,2,0,0,no_change,,,
WRB,2026-02-01,4,9,-3,7,downgrade_wave_3,5.920093321668118,,
WRB,2026-03-01,3,9,-1,0,downgrade_1,-7.601115760111576,,
WRB,2026-04-01,3,9,0,0,no_change,,,
WSC,2026-02-01,7,0,-1,0,downgrade_1,4.49326010983524,,
WSC,2026-03-01,7,0,0,0,no_change,-23.322535863026374,,
WSC,2026-04-01,7,0,0,0,no_change,,,
WSM,2026-02-01,11,0,0,0,no_change,-2.4774004397752236,,
WSM,2026-03-01,11,0,0,0,no_change,-14.009238998298079,,
WSM,2026-04-01,11,1,0,1,no_change,,,
WSO,2026-02-01,5,1,0,0,no_change,5.348686764135091,,
WSO,2026-03-01,5,1,0,0,no_change,-16.394699638176014,,
WSO,2026-04-01,5,1,0,0,no_change,,,
WST,2026-02-01,18,0,1,0,upgrade_1,8.766008999653852,,
WST,2026-03-01,18,0,0,0,no_change,-3.6172053157191186,,
WST,2026-04-01,18,0,0,0,no_change,,,
WTFC,2026-02-01,16,0,-1,0,downgrade_1,-1.5119669130110647,,
WTFC,2026-03-01,16,0,0,0,no_change,-7.295571289740376,,
WTFC,2026-04-01,15,0,-1,0,downgrade_1,,,
WTM,2025-11-01,0,5,0,0,no_change,6.450308732725674,7.967194522619403,
WTM,2025-12-01,0,5,0,0,no_change,2.6859330616277655,9.42768926763,
WTM,2026-01-01,0,5,0,0,no_change,-1.042814588817298,4.414276983489174,
WTRG,2026-02-01,8,1,0,0,no_change,3.402938901778807,,
WTRG,2026-03-01,7,1,-1,0,downgrade_1,2.7020265198899107,,
WTRG,2026-04-01,7,1,0,0,no_change,,,
WTW,2026-02-01,18,1,0,0,no_change,-4.535861656219497,,
WTW,2026-03-01,18,1,0,0,no_change,-5.062751908772157,,
WTW,2026-04-01,18,1,0,0,no_change,,,
WU,2026-02-01,1,12,-1,1,downgrade_1,2.134471718249742,,
WU,2026-03-01,1,13,0,1,no_change,-9.241952232606444,,
WU,2026-04-01,1,13,0,0,no_change,,,
WWD,2026-02-01,11,0,1,0,upgrade_1,21.30631764409767,,
WWD,2026-03-01,11,0,0,0,no_change,-11.697176543592924,,
WWD,2026-04-01,12,0,1,0,upgrade_1,,,
WY,2026-02-01,16,0,0,0,no_change,-3.9177657098526053,,
WY,2026-03-01,16,0,0,0,no_change,-1.019160211985326,,
WY,2026-04-01,16,1,0,1,no_change,,,
WYNN,2026-02-01,26,0,1,0,upgrade_1,-4.811540251279666,,
WYNN,2026-03-01,26,0,0,0,no_change,-10.555504205564292,,
WYNN,2026-04-01,26,0,0,0,no_change,,,
XEL,2026-02-01,20,0,1,0,upgrade_1,9.347883250065747,,
XEL,2026-03-01,21,0,1,0,upgrade_1,-5.032389635316692,,
XEL,2026-04-01,21,0,0,0,no_change,,,
XOM,2026-02-01,19,1,0,1,no_change,7.376237623762383,,
XOM,2026-03-01,18,2,-1,1,downgrade_1,12.439344262295071,,
XOM,2026-04-01,18,2,0,0,no_change,,,
XP,2026-02-01,16,0,1,0,upgrade_1,3.946694003075346,,
XP,2026-03-01,16,0,0,0,no_change,-17.64979098931724,,
XP,2026-04-01,16,0,0,0,no_change,,,
XPO,2026-02-01,24,1,-2,0,downgrade_wave_2,45.41219363986227,,
XPO,2026-03-01,24,1,0,0,no_change,-11.436309212714402,,
XPO,2026-04-01,23,1,-1,0,downgrade_1,,,
XRAY,2026-02-01,7,1,0,0,no_change,6.655974338412185,,
XRAY,2026-03-01,8,1,1,0,upgrade_1,-23.705722070844693,,
XRAY,2026-04-01,8,1,0,0,no_change,,,
XYL,2026-02-01,20,0,1,0,upgrade_1,-7.7536810038442034,,
XYL,2026-03-01,20,0,0,0,no_change,-10.327261500463102,,
XYL,2026-04-01,20,0,0,0,no_change,,,
XYZ,2026-02-01,34,2,1,0,upgrade_1,4.087373820949858,,
XYZ,2026-03-01,37,2,3,0,upgrade_wave_3,-10.470957613814758,,
XYZ,2026-04-01,40,1,3,-1,upgrade_wave_3,,,
YETI,2026-02-01,12,0,1,0,upgrade_1,-4.922336469043975,,
YETI,2026-03-01,14,0,2,0,upgrade_wave_2,-18.737131091283455,,
YETI,2026-04-01,15,0,1,0,upgrade_1,,,
YUM,2026-02-01,17,0,0,0,no_change,3.2025723472668854,,
YUM,2026-03-01,17,0,0,0,no_change,-8.069695528068499,,
YUM,2026-04-01,17,0,0,0,no_change,,,
Z,2026-02-01,17,0,0,0,no_change,-28.24052038711725,,
Z,2026-03-01,17,0,0,0,no_change,-8.583594800537874,,
Z,2026-04-01,17,0,0,0,no_change,,,
ZBH,2026-02-01,12,3,1,1,upgrade_1,12.51866314459631,,
ZBH,2026-03-01,12,3,0,0,no_change,-9.975619666802105,,
ZBH,2026-04-01,11,3,-1,0,downgrade_1,,,
ZBRA,2026-02-01,19,0,1,0,upgrade_1,-4.085454081198403,,
ZBRA,2026-03-01,19,0,0,0,no_change,-11.010894802643323,,
ZBRA,2026-04-01,19,0,0,0,no_change,,,
ZG,2026-02-01,17,0,0,0,no_change,-26.863753213367602,,
ZG,2026-03-01,17,0,0,0,no_change,-9.308035714285701,,
ZG,2026-04-01,17,0,0,0,no_change,,,
ZION,2026-02-01,12,1,-1,0,downgrade_1,-3.7723251543982594,,
ZION,2026-03-01,11,1,-1,0,downgrade_1,-2.9504189944134063,,
ZION,2026-04-01,13,1,2,0,upgrade_wave_2,,,
ZM,2026-02-01,23,2,1,0,upgrade_1,-20.19543973941368,,
ZM,2026-03-01,24,3,1,1,upgrade_1,6.410603191777131,,
ZM,2026-04-01,23,3,-1,0,downgrade_1,,,
ZS,2026-02-01,47,0,1,0,upgrade_1,-22.668866556672175,,
ZS,2026-03-01,48,0,1,0,upgrade_1,-6.619497925028927,,
ZS,2026-04-01,49,0,1,0,upgrade_1,,,
ZTS,2026-02-01,16,0,-1,0,downgrade_1,0.8892805640121848,,
ZTS,2026-03-01,16,0,0,0,no_change,-11.266209000762773,,
ZTS,2026-04-01,15,0,-1,0,downgrade_1,,,
